actual_label,model_RF,model_LR
1,0.8535134435462537,0.9228819139449007
0,0.10432832883802096,0.1760362630873524
0,0.21696915318677812,0.34240357409556055
1,0.7909861628367303,0.7190003751430625
0,0.15188677535277498,0.27819065478526406
1,0.8985227790080207,0.47947060429549676
1,0.6908948389011302,0.2751099462676005
0,0.1560504608332036,0.2679584336418536
0,0.10315977080900207,0.27761296268706137
1,0.5621594938099617,0.835590419967339
0,0.011931636562605041,0.10551214734415776
0,0.3852309670595748,0.46815000539786705
0,0.2077084971877851,0.11722199316733606
0,0.0,0.2757582235410265
1,0.5689468436227384,0.8570345205007341
0,0.1331754149834124,0.5093732287548399
1,1.0,0.69293466843783
0,0.1219862797793471,0.08242527687875251
1,0.9960499330106024,0.4803338308052419
0,0.2027896156227986,0.47942606119924513
0,0.22068756867688405,0.27585396326873723
1,0.5996419236043147,0.8315509990609744
0,0.29062843826246365,0.7610067634383055
0,0.09976019440895892,0.2585080534135339
1,0.9294638680416363,0.5155821470819942
0,0.027874502702083054,0.1647373565012643
0,0.17655740212648688,0.024539166407242435
0,0.2028004430906447,0.12874368897510097
1,0.7768950025136201,0.6775338715041708
1,0.8606817789629235,0.6443356096079311
1,0.7600404387211237,0.4992091490360286
1,0.7026410370438081,1.0
0,0.39082250741909463,0.2537926479989109
0,0.3073429299542163,0.15941503375395713
0,0.03587028824277348,0.33637480931283376
0,0.23526664583919193,0.28479210947289035
0,0.03859817179482704,0.24962433189356856
1,0.6222973034506514,0.8732996530980288
1,0.9550714162098465,0.7741082538765582
1,0.5443850561528891,0.8706398622584866
1,0.9390283870364812,0.8855602141579996
1,0.7620916531140413,0.7792893723059047
0,0.1182680095379207,0.1603289911706992
1,0.8614626829434935,1.0
1,0.8871798217991379,0.663977722840782
0,0.026048523475663762,0.27043644807692224
0,0.2576588413125095,0.27450351393303196
1,0.8170055807037835,0.6402795865925457
0,0.0,0.05459197064393123
1,0.7745188274630391,0.6863066362434269
1,1.0,0.6614009664283906
0,0.4014892197368545,0.0
0,0.2576022686413016,0.08273088514653042
0,0.0,0.2479201372342212
0,0.2235910353683832,0.42786984514674775
0,0.2776291355788789,0.299790440331254
1,0.9088561974978083,0.2820837902933572
0,0.2677431433031877,0.315434668656319
0,0.20448946188712963,0.09953267853877082
0,0.13913814917541845,0.28155441344379734
1,0.7087448756143973,0.747455653342087
0,0.0,0.165316227304371
0,0.20094626500700263,0.1815975689668146
1,0.8279079265478283,0.7459636245114396
0,0.23363637642372242,0.4419928949762439
0,0.0,0.19646116632468427
0,0.24675250339725902,0.39539650397261605
0,0.4581817641931165,0.36918305585221833
0,0.1617675196166867,0.3200681985650575
1,0.7907502021190189,0.4284086123766581
0,0.19635035341285514,0.4009938781090892
0,0.4548505537065507,0.11757776705559417
0,0.0,0.32883091059345904
1,0.8304810400090857,0.5749440900167256
1,0.6800513866553534,0.536686672205414
0,0.06794929187325076,0.5557499726296158
0,0.1425614538177091,0.027743047969139456
0,0.35209848624203377,0.40629919502931455
0,0.4201485901033105,0.2213156578585738
0,0.21722132169400593,0.12437838949516913
0,0.0935107915464772,0.19193080082056282
1,1.0,0.5158029906243641
0,0.08586682780057198,0.1975242116703385
0,0.0643296128460394,0.005106743498727306
0,0.0,0.12882011702348262
1,1.0,0.9165539215145238
1,0.9452368388556941,0.7957543217803784
0,0.5126708304174669,0.0
0,0.0,0.35326786284449657
1,1.0,0.7487220428563544
1,0.8105203277549191,0.6524066516863191
0,0.27091503252002047,0.33440173470360757
1,0.5528334288343294,0.7199027693441397
1,1.0,0.5401809588169717
0,0.26797751269977454,0.5326057480609288
1,0.7941634947820674,0.7468882602796223
0,0.24676690314916822,0.18535066319320093
0,0.03517570484366263,0.12708106908849381
0,0.06308398716274509,0.4123938331023661
0,0.08048330795619056,0.10552186853443278
1,0.5220908207464583,0.47190362541391123
0,0.27926377413050507,0.07783802085872388
0,0.3287390421273849,0.43881942808186264
0,0.04479837753542375,0.34978378906228114
1,0.8522304523917228,0.704097182521225
1,0.7601689288056146,0.9971859254952854
1,0.8492410943121546,0.8846296011879389
0,0.055863413818345614,0.1520139145457708
1,0.6674862265868546,0.7201362260818057
1,0.9578112329035614,0.8092771917501782
1,0.7904194122313262,0.6002603490605132
0,0.45331634262802134,0.20081091179168317
1,0.8069464947191209,0.8055324056303923
0,0.011088293947426164,0.0
0,0.33404113146539083,0.16592234193777838
0,0.24462002462190297,0.14544988663417613
0,0.2590309295544635,0.38505224359285806
0,0.3285901018301878,0.0
0,0.05208055592313082,0.13132891645333206
0,0.13091200365220687,0.11328416347437437
1,0.7742825252768311,0.9228127735058882
0,0.0,0.19216161751431934
1,0.7604614774762635,1.0
1,1.0,0.8691984087431497
1,0.835600715569077,0.6761598610458867
1,0.5980908008232518,0.7931385653806127
0,0.0,0.13626761431349754
1,1.0,0.9046912962882756
1,0.7864521484617305,0.5102044116076179
0,0.052888469144757394,0.051734724217159994
0,0.10890123526544954,0.2820241853398858
1,0.5784038368524003,0.9706361607702518
0,0.36346427242674295,0.0
0,0.09104205936209556,0.4474048188782749
1,1.0,0.724775676882959
1,0.8077477571670972,0.4109025068513107
0,0.36442979618526594,0.0
1,0.8385041748564628,0.4747105081545097
0,0.2779848994303614,0.19645312594782768
1,0.9078639569132505,0.7381383531944008
1,0.8934936599377956,0.8639760782476759
0,0.2021901715774066,0.10109230803902658
0,0.11507239258266226,0.0005527016396892626
1,1.0,0.6756444502210392
0,0.0139594522356149,0.20604985164408393
0,0.15064614635147394,0.24153910309194992
0,0.15223288128113932,0.05795035413096697
1,0.8603661130015282,0.9122604060603647
0,0.08557910311582483,0.08814858108967398
1,0.8472119458384382,0.5934508747815174
1,0.7746736122195551,0.6523695282957079
0,0.0,0.3934712316264693
1,0.801432842938527,0.7260966384706814
1,0.6349152000454773,0.6249875694474412
0,0.0,0.3666993950807379
1,0.8205309981034078,1.0
0,0.22318250130293496,0.2377428741756106
0,0.22900470631568645,0.42209164295577806
0,0.23507560605295413,0.38649403110346214
1,0.5101116468589084,0.6409848447015001
1,0.5958474608138796,0.7547941524857219
0,0.44602821552205063,0.0
1,0.6429186859884446,0.7131103920549058
1,0.8916261546705033,0.6372857335573697
1,0.6969593567501231,0.6774805277083857
1,0.8119509108901347,0.6150188943515394
0,0.05501186965896089,0.1483225745247979
1,0.8842311731929468,0.8458018835276846
0,0.17051611759750485,0.1784914561208008
0,0.08275653395336495,0.0
0,0.0,0.06569829831827251
1,0.8401661296238767,0.47650811653951464
1,0.6180921801436114,0.7939308406767183
0,0.21412215631812576,0.29059712552975375
0,0.543972736355535,0.2461786799337497
0,0.3525255076893018,0.05826720920611028
1,0.9077521830341244,0.794433707243619
0,0.13715890533882785,0.11537943396160251
1,0.5091871059494713,0.5451194190449546
0,0.0,0.33354738554760743
0,0.342418928415407,0.34724499567027894
1,0.681536587981283,0.9208011865950312
0,0.045112185275393,0.09049725199415791
0,0.12515242864739679,0.4122852162847542
0,0.0,0.11115519476094785
1,0.6159846898172545,0.8676302378769324
0,0.14242888908278672,0.10803572088199846
0,0.01627058179919455,0.15968321052576126
0,0.03884721303316577,0.0
1,0.6828213460779491,0.6956556214049552
1,0.8783540320751704,0.766396194021305
1,0.7651811464256965,0.6761910688745091
0,0.12321420481592193,0.516113852255325
1,0.8895418845963325,0.5407561046414503
0,0.12869405876505896,0.09855537732129337
1,0.7582619347314241,0.5871229302025465
1,0.8705675533355257,0.6485201437808152
1,0.9002296765336446,0.935654351329327
1,0.7779389750737093,1.0
1,0.8120911663430783,0.6238573300345905
0,0.032731465540000795,0.06985864230982342
1,0.6708975435253212,0.5417168432530954
1,0.9153721252950211,0.9851313695734747
1,0.8667413093816932,0.9517807932449345
1,0.8682947657624864,0.7309232760020185
0,0.19212815230882832,0.0
1,0.806930491372243,0.5148007382178748
0,0.25446178362341537,0.23071330106922677
1,0.9402663141534175,0.8488808253203699
1,0.9366842007785972,0.3780939350961934
0,0.13488331260810196,0.14216421610318114
1,1.0,1.0
1,0.8342691022598482,0.7108483428065486
1,0.8948564288848697,1.0
0,0.19231318362523195,0.31682830321202304
0,0.1870510061226261,0.004829671849635647
1,0.6896372014624521,0.697319167196666
1,0.9052026257517239,0.7268350370619535
1,1.0,0.5785479177431689
1,0.7437807387814875,0.5754237558940306
0,0.16064920731374221,0.47121834658134093
1,0.7330692103479106,0.5740750884552688
0,0.07679701476570981,0.39411849375356245
1,1.0,0.6714327938942971
1,0.6990543473408803,0.745384920621029
1,0.7288879289950458,0.8511319952829431
1,0.5618760764403048,0.6422594388771579
0,0.0363582413186629,0.302222776429016
0,0.0,0.0
0,0.2447707048817893,0.27914732991463465
1,1.0,0.3056645775771056
0,0.09499818095242168,0.15916758919427765
1,0.5499863100514645,0.9037637373573285
0,0.28499994966445996,0.31201315509050764
0,0.04096125616047647,0.0
0,0.344902039583031,0.0
0,0.10769564283150829,0.07603903274192575
0,0.05522764663758288,0.23351885522446425
0,0.12330636663814702,0.0
1,0.9136665141404281,0.7476197563472595
1,0.7658869053866515,0.8060572872840117
1,0.7254912945809442,0.699053307443223
0,0.12017525955316923,0.2945577742495493
1,0.6092217223248673,0.7902703484987168
1,0.8595547403440971,0.6525022333081989
1,0.5319910109232635,0.40148591515329185
0,0.0833817818451727,0.22401435468274813
1,0.9139077813246115,0.5784464342586041
1,0.8454572424399075,0.6458983275249219
0,0.23854808594795854,0.28624235923335545
0,0.14024314909217864,0.4551200090181832
1,0.9754619271478275,0.7431491777804384
0,0.28870487951546875,0.29973167056025674
0,0.21692115063715117,0.0
1,0.9391318665970314,0.7941942445791063
0,0.2625635331605365,0.18921693121811078
0,0.08408047299796646,0.4212609645127128
0,0.0,0.10271747431482382
1,0.8630543188763936,0.7065052289107734
0,0.23191338462471428,0.3905866040839031
1,0.9635707986707849,0.7334339173689631
0,0.009551808743205964,0.0004085513682916819
1,0.6640353411084255,1.0
1,0.8689850399461656,0.555853302599388
1,0.7893249516720371,0.7383539853210858
1,0.5171357584143308,0.8124038680846104
0,0.2062662245631286,0.24817115162560063
1,0.5221365627516569,0.7158461332788483
1,0.6582115172189936,0.7167431333052646
1,1.0,0.7077122640681681
1,1.0,0.5491319054535531
1,0.6176515447292058,1.0
0,0.10059126938809584,0.16040163481159214
0,0.1563933784618059,0.3074475787081572
0,0.41718403913723523,0.13976248561731103
0,0.07606965782633976,0.13614253897601297
1,0.7284673965450084,0.668020140719463
1,1.0,0.47102775816193493
0,0.09378162709226129,0.17108819477826154
0,0.25833025634496865,0.1267386222225026
1,0.5784285552331359,0.9608744116532599
1,0.774315088386151,0.5345939788347873
1,0.5510604742510393,0.6461135080401261
1,0.6416849328566443,0.5882807159842652
1,0.9258802032728395,1.0
1,0.7925141913369931,0.5935064799261592
0,0.10213413891705381,0.3012139720507046
1,0.6876875564028624,0.9246290652130764
0,0.11690158901380758,0.17369787594522654
0,0.19516697506510405,0.0
0,0.2974374309692642,0.0
0,0.0,0.3547575316632944
0,0.025235823860578543,0.0
1,0.8238644363283509,0.8205647899907843
1,0.7851705326056572,0.7705828397677074
0,0.21050643637900873,0.2678838471759849
1,0.8401310429189831,0.8348852654122598
0,0.1042698205509889,0.031939258804777715
0,0.07097202060192344,0.02440492777734657
1,0.7631747765396749,0.8786868841380725
0,0.32231135247341136,0.08671797009840865
1,0.6901988100641429,0.25497327143907333
1,0.7905789915284067,0.8667759536190958
0,0.17750133209976315,0.013472968147621722
0,0.3840526394811687,0.2840844580229456
1,0.754953761264553,1.0
1,0.9438209984016441,0.7530172423071506
1,0.9847969104897534,0.9292378496994356
0,0.14043686025140276,0.2276835824965164
0,0.11839215313848561,0.48573727906540654
1,0.7506419491927676,0.558820720423721
1,0.7616265298636127,0.7485213035250319
0,0.2781359790865249,0.32116908890746415
1,0.8346514965883272,0.7157258837381919
1,0.8352934563754804,0.9573994193974806
0,0.0,0.12223288288805953
0,0.004876488393714823,0.5724868072931999
1,1.0,1.0
1,0.7733261412066965,0.800772959320914
0,0.03378420066324597,0.29946821246383104
0,0.3646648748383946,0.4145008584124348
1,0.8422712823025329,0.5363044681858741
0,0.23672323752967822,0.0
1,0.7792929387077699,0.9761554044943743
1,0.7521990364134794,0.79931792511714
1,0.7745620441254064,0.7092290557236379
0,0.0,0.20200219451860899
0,0.13681088858701537,0.0
0,0.19440496155639259,0.16569878339773977
1,1.0,0.6144515869452198
0,0.1628998597507823,0.3652528940507148
0,0.0,0.3791055401091211
0,0.13590218508230678,0.3038024421433839
0,0.5609256199662459,0.2711825567838455
0,0.27995493524775594,0.0
1,0.6783666584287117,0.8563157543994374
1,0.8886659771645835,0.8632916301942092
0,0.03869798626653895,0.42413467767837143
0,0.0,0.5812777662374355
0,0.09774459551488918,0.0
1,0.8137289658858292,0.6800741713887217
0,0.0,0.06639200531162395
1,0.6276261064192046,0.7810512939093134
0,0.1515503344773532,0.20241233447924697
0,0.08877402360165687,0.1578652268455738
1,0.8592216906719137,0.9349687850522113
1,0.6177997509037159,0.551745441987459
1,0.9071170622829952,0.5625981358693309
1,0.6224361354409708,0.5656394512023525
1,1.0,0.6851410342633224
1,0.5426362573432525,0.5288537611358677
0,0.0,0.19125713201613131
0,0.21260562045477438,0.17021176496644397
0,0.3996349877246457,0.0584272794801656
0,0.1972564554174256,0.35727792573011524
0,0.23442868802735867,0.18928990490838737
0,0.15263053525095877,0.39127652552572467
0,0.0,0.16489102678320225
1,0.7264792477640931,0.7456449201183561
0,0.0,0.09869916715729207
1,0.6081935048334692,0.7487316227036128
0,0.21026233789796195,0.3282016351037684
1,0.6315233026868058,0.6759598381913464
1,0.8479331010085043,0.8433141532562396
0,0.0,0.05370554701176661
0,0.1944574530175132,0.33662910179399774
1,0.7266976146555556,0.6456169510838532
1,1.0,0.9033023771812291
0,0.19855783433685975,0.21097577763805972
1,0.9853674339491212,1.0
1,0.6866529925362211,0.5422678092742425
0,0.15842150103662508,0.0
0,0.002836926282558244,0.08908089572439797
0,0.08795921358833728,0.0
1,0.7606843665883056,0.5011077190029101
1,0.6911212668969291,0.8618791368827777
1,0.6176745711731457,0.7492478171857215
1,0.5879724014521022,0.6636574241932335
0,0.0,0.13034673248502224
0,0.0,0.09249722042125892
0,0.24412408450077666,0.4970664502074279
0,0.0,0.06760897262425342
1,0.5947815730620043,0.5120158983450062
1,1.0,0.8932891111475391
0,0.05452559252276189,0.16116398779739224
1,0.8481569013747254,1.0
1,0.8963475719750742,0.6552829850170557
0,0.24937891946719204,0.3522771523562226
1,0.5716528654087911,0.944795519507875
1,0.7653410480150765,0.6561595502036394
1,0.5572659095722412,0.6162742617763737
1,1.0,0.8834459755675629
0,0.0,0.3034805452245075
1,0.642823967169527,0.4960901818720333
0,0.0,0.0
1,0.575500928491568,0.2934425991093591
0,0.3528890864634818,0.30716963371618444
0,0.5133671851625243,0.15287110523556582
1,0.7286376321031074,0.7208129242244493
0,0.0,0.0
0,0.0,0.0023415764439212727
1,0.7633836922216848,0.6639673957378381
0,0.10254518652578343,0.07898139197339224
1,0.7023055810459783,0.7712104935931736
0,0.18320628809643424,0.3050242627937265
0,0.20927597142232293,0.6085302624713355
1,0.8484624886906851,0.7463969345944335
0,0.1025812692047269,0.4007724793574502
0,0.0,0.05060490014364058
1,0.8998749646710074,0.44850966330443603
1,0.8018770639132295,0.6865857035921776
0,0.28325362872519755,0.0
1,0.9185113324208347,0.7526411700904386
1,0.5867356896429327,0.6095182575884404
1,0.5848666688813595,0.39823115038417467
0,0.036668892188920735,0.5124845262548319
1,0.6415601887563999,0.6532388916410317
1,0.9132877663964152,0.45522852547004444
1,0.8526964513981876,0.9116709222913122
0,0.3148775990677966,0.06884941474292866
1,0.8594730226116378,0.9462298860643192
1,0.8312974372810054,0.6179890197579512
0,0.32995946705162554,0.10263841575269651
1,0.8704591009602574,0.8120697077058684
1,0.8102151445156578,0.8567794885267399
0,0.3720679550896028,0.33832707272130774
1,0.8172771324729186,0.7338465950287208
0,0.10434890926231175,0.295151009879825
1,0.6743265111833525,0.8842131492462157
1,0.9054538188568118,0.7861024449420331
1,0.9855575812763704,0.7243215396124267
0,0.14241188978498548,0.0
1,0.9961873435669758,0.857851348220398
0,0.0,0.20759126584540716
1,0.7916819937788128,0.6755491465768727
1,0.7939857631843346,0.9799979454464989
0,0.04095084413889795,0.0
0,0.507579155697281,0.49592653676567955
0,0.14007110509668583,0.1959908098457962
1,0.7388403842593351,0.8071532721305217
0,0.15389431701502576,0.12889205938455128
0,0.0,0.0
0,0.03601981119826274,0.17487021827615967
0,0.29748599541681064,0.26025408324070265
0,0.055658196760083795,0.3217205803524669
0,0.02566872557995928,0.16435402428099777
0,0.34642884547716,0.0
1,1.0,0.4725009579751275
0,0.22754857082417126,0.5693635322773929
1,0.7317323998941999,0.5533435229210193
1,0.7640793402325515,1.0
1,0.6793775057637562,0.5818643872648328
0,0.0007840321457032728,0.16715793624898384
0,0.0,0.31253748672798276
1,0.7072918389822189,0.6023649996154428
1,0.6447918513972883,1.0
1,0.5654442322185277,0.7636311044523141
0,0.18291040046308585,0.2829531523339406
0,0.18518933713401556,0.15183073855655738
0,0.40511891376424747,0.3185696516630763
0,0.04974924474679461,0.48418269317297524
1,0.8444150884434907,0.7263685312278214
0,0.19690688689122024,0.5113483023348625
0,0.11192436583117003,0.0899127544917588
1,0.9116500383124515,0.8875372870833078
1,0.9162843780276072,0.838040580523749
0,0.19911166427963098,0.007655226917173519
0,0.11165404424283067,0.23848574683471974
1,0.7463704837168198,0.7513258688130672
1,0.5948369151804411,0.596425408270168
1,0.6791123332073463,0.8144404381549428
1,0.7066988714147469,0.7763321182995332
1,0.6314042356355849,0.736934349484701
0,0.21598859500314962,0.18765605556943674
0,0.3294941803480515,0.18379815339374853
1,0.6637906351506275,0.683814068175661
0,0.19251621536169555,0.2251701371026967
0,0.0,0.08409544177451954
0,0.10426167435912567,0.6782257084646
1,0.6964505631233336,0.49632001581624324
0,0.2402843472909662,0.0947475060977974
0,0.04818177392367326,0.10896642117615069
0,0.301749062055997,0.5672888145784167
0,0.11314188395067015,0.0
1,0.7025594435607754,0.8266660136374998
0,0.0,0.24471093170837718
1,0.8379806765443025,0.8100484148414187
0,0.284282760333927,0.4225417692699692
1,0.8409981884805311,0.968849284754476
1,1.0,0.6688277712263789
1,1.0,0.7849231409089183
1,0.7538708352924477,0.41446163421261417
0,0.1022958849289396,0.21783674153394725
1,0.870454507922803,0.6070819029902547
1,0.6742971229361472,0.7164511633271071
1,0.974943245979873,0.446633064332995
1,0.8542400782765376,0.8228770116094336
1,0.8384688366287799,0.44461763479639066
1,0.9030430501656225,0.7766912292224857
1,1.0,0.5292289932559412
1,0.8256433028281258,0.5970646136755409
0,0.13304394436929234,0.40785177845812925
0,0.3763079434983867,0.30582523026445196
0,0.29513256239867025,0.40685656478069776
0,0.10185302394244165,0.48075088385023224
0,0.150777967298853,0.060889032714842334
0,0.17930713739081977,0.46981489923935693
0,0.20427194169074742,0.0
0,0.0,0.3342980602180826
1,0.568627308829766,0.6611992113720052
1,0.666891496699632,0.582545974324923
1,0.6552892335482987,0.8606045761147997
0,0.05342639790412461,0.37009127453045837
0,0.2452065963135006,0.36474830959637805
1,0.7746606265512893,0.7886747800010626
0,0.17945919075152822,0.22375231423926303
1,0.6163544884936608,0.8448359854259825
0,0.08075366956185823,0.2546775335930944
0,0.23808864926172607,0.29744405112547645
1,0.8892428687265203,0.7867199029999286
0,0.04131392577181381,0.3517010884111455
0,0.17424935795693303,0.0
1,1.0,0.7263707744844505
0,0.14736031061165428,0.0
1,0.6960219580786332,0.7998063631688793
0,0.12393564159567597,0.4955474316536656
0,0.16382656612902496,0.11466473924954569
1,0.7773247428964176,0.7729053654534987
0,0.14529679489852473,0.336167608685895
1,0.5834829804594741,0.3778098722820256
1,0.6556054287371074,0.6560201132140463
1,0.7775997144392754,0.8156128186691132
0,0.1252098044966345,0.0
1,0.715071608771,0.5741744712465052
1,0.7734479620885345,0.9481544352086322
1,0.8091522283121309,0.9305394420811305
0,0.2834120184786788,0.26737728092661806
1,0.7851182397160924,0.908795575189772
0,0.209865480794738,0.23871876219586347
1,0.7187599547849118,0.8499710833396167
0,0.23581435853977228,0.14318233240868952
1,0.8563595446418535,0.7708462829259768
1,0.9298725504769729,0.636173330445152
0,0.2570190693666732,0.4274270019528164
1,0.888310343432172,1.0
1,0.785237388701333,0.9983843041254732
0,0.18674088405667022,0.12654042289798478
0,0.309526339267729,0.02832067291428428
1,0.7021888145895808,0.9798552589350294
0,0.055738833195470155,0.2979032964664543
0,0.1772147096925543,0.25914518147425564
1,0.862291953539818,0.6359462247098738
0,0.026384025110399334,0.2766194862746177
1,0.7887856154880037,0.5546499492608518
0,0.13590018386568228,0.3141312240942258
1,0.46770798265947944,0.9981996059291179
0,0.11706090161118604,0.4935881979034314
1,0.7764023250727301,0.877534329739767
1,0.7759560585765471,0.5012361210681981
0,0.3623871411865902,0.23551942357028388
0,0.0,0.5851427139303884
1,0.6763066143193082,0.5936499137203889
1,0.4081706302520999,0.7393473168761611
1,0.7278625000738789,1.0
0,0.09065346688109985,0.3110841059732454
1,0.7235034235498616,1.0
1,0.966151600922564,0.6180835110188542
0,0.2790926283505445,0.021843958566652083
0,0.16167850864009561,0.4203425784503313
0,0.09440804196902067,0.0
1,0.9539284502160296,0.7145817620128435
0,0.14703632102462225,0.18818362192527624
0,0.02725949416223132,0.386478105209466
1,0.5425626983773173,0.8605682342445444
0,0.0838028259156476,0.28227168455183527
1,0.9131965425758913,0.6775624419777
1,1.0,0.9687007234347498
1,0.8092415519284214,1.0
1,0.6851966727319544,0.8744307778061249
1,0.622255218757368,0.7679409973584306
1,0.8827932344458398,0.5163846652214111
1,0.5353075921423598,0.6352533391229125
0,0.23255176521073323,0.16153215788948527
0,0.2726567409394368,0.10377195675191615
1,0.8654419179849296,0.7471059897851674
0,0.11705074920921638,0.5200428938253118
1,0.8847410980320222,0.9744900451264622
1,0.825640755669245,0.7214101110357143
1,0.6832814237209113,0.5325096099601452
0,0.4275618483562539,0.44072617572243433
0,0.09724809305842255,0.19117023077695441
0,0.2663628450674864,0.0
1,0.43720785759564285,0.8782374213287465
1,0.9914706324171394,0.9346236031620239
1,1.0,0.31333648711175965
1,0.8044750680689957,0.6015801644160774
1,0.8838156552106637,0.7301182779646116
1,0.8837772772411344,0.8822119640355512
0,0.05358246455389136,0.1071656147676492
1,0.8820683458159011,0.6002144576446915
0,0.0287054295191167,0.33089046494245083
1,0.7086864614532011,0.6657019728034514
1,0.9690414714818448,0.8475698370987655
0,0.2961986536050304,0.0
1,0.6940436746826312,0.5065800565374483
0,0.0399635484748439,0.33594844836267146
1,0.7031605096313492,0.7954535838570985
0,0.2598959349698236,0.3660420319825173
0,2.2828784404238522e-06,0.10413325983414048
1,0.8535068958553929,0.606881045553646
0,0.2620270215951442,0.4449293997573639
1,0.786763182456035,0.47586742248099545
1,0.9515095545297392,0.9752629276525124
0,0.10435347457653113,0.43769084734682895
0,0.11792165985091284,0.3548161125678936
0,0.0034130653302215375,0.07619464693811936
0,0.3025766021430308,0.05302570938943535
0,0.03502193295316945,0.1621899608603241
1,0.8524657726572589,0.5168928581703481
0,0.13930258993110978,0.026895080224352608
1,0.6420825405332506,0.8660521724716284
0,0.05863452842650188,0.31688284056034827
1,1.0,0.5610765312237079
1,0.8302486313951721,0.8717019483540135
0,0.0,0.2817745950331651
1,0.8457992431023038,1.0
0,0.12808289526081823,0.3024445595361539
0,0.6681069603366272,0.3905445896721881
1,0.8427685762013408,0.835873966367438
1,0.7429062729400453,0.9263872397454939
0,0.36300418766806564,0.0
0,0.0,0.1780859977200356
0,0.16414802345716462,0.19298310171904465
0,0.4491642742021609,0.15612500955164918
0,0.1325701073460369,0.2798995934570106
0,0.0,0.31418833780923516
1,0.7406123053384104,0.8206062738728068
0,0.3681777061438555,0.1681501013801592
1,0.8564104394481157,0.6175685856278775
1,0.6741715835731223,0.9474934933481222
1,0.6972135789231464,0.8129519069904904
0,0.06604495932752799,0.01664950548810651
1,0.8541796826080994,0.7151362425030678
1,1.0,0.43620605801267504
0,0.30786345191987563,0.20636671058253972
1,0.8684018273163693,0.7142916103322527
0,0.0,0.09659594893603922
1,0.6008101229009839,1.0
0,0.2299878031820645,0.0
1,0.5981793353100658,0.8771507313028204
0,0.11616494683970935,0.5936074689677372
0,0.19562256692792654,0.3939082226690038
0,0.0,0.19432301922240194
0,0.0,0.0
0,0.1358818403148272,0.0
0,0.22554754312860809,0.12592069490764607
0,0.30922781556206347,0.07633986789549653
1,0.8910580152155828,0.6204815563875362
1,0.8110484892488292,0.6912635780151761
1,0.6880707869664426,0.7315955232805764
1,0.6393639506233222,0.8373381505761534
0,0.07336843675062786,0.0
0,0.21149033774708506,0.07719611669605102
0,0.20049355599410143,0.17125902509195337
0,0.0,0.16481266518381157
0,0.03214844575987455,0.5305562673344162
1,0.9806761327409234,0.7918043866902944
1,0.8118822571706209,0.45955383384730364
1,0.5874486630345521,0.8252726450856177
0,0.5033731772397226,0.2982194700939162
1,0.7956587401527853,0.7274769549159472
0,0.2076500938970112,0.0
0,0.20992871340677016,0.5164498451564232
0,0.09486068007597209,0.00742089555537373
1,0.6908639477267908,0.8689389971548681
0,0.468251247759891,0.23600909523150837
0,0.3004808804426626,0.3081458988253586
0,0.2732905801663015,0.5072344263501194
0,0.23644337875773158,0.30109499698538633
0,0.0,0.09944043913216408
0,0.341629528761041,0.399078609523033
0,0.0235301012982376,0.08640209899205849
0,0.19249301972259686,0.22944044205114822
0,0.0,0.0
0,0.0,0.01400937907938457
1,0.8477436803979672,0.7592496006785137
0,0.02863510992076379,0.266255607544557
1,0.5016248643054091,0.4435696879156146
1,0.8810914254420613,0.8395117262401196
0,0.46801211565761835,0.052502784212306475
0,0.35843403878700925,0.43034384282080995
0,0.11140231721014912,0.13664640281158852
0,0.15132679600454185,0.0
0,0.28315593851758697,0.21364482043266542
0,0.318319202975236,0.03507769980582945
0,0.09846964217614518,0.42841012545796264
0,0.15512665735868614,0.20009543735595797
1,0.8450922210146805,0.7226982078432084
0,0.23308144804182476,0.3065241834075814
1,0.78003853369831,0.5691094609439473
0,0.13198721323968834,0.0
1,1.0,0.8235032842994947
0,0.3314281053664329,0.002059272558414399
1,0.8716115860154132,0.5519981723250978
1,1.0,0.9006160856197598
0,0.09203313566603744,0.2945115397971092
1,1.0,0.524310682358476
0,0.23137731653033256,0.08855551227055947
0,0.6406539183321884,0.0373283199296624
1,0.6211277109826283,1.0
1,0.6965982121673988,0.9130818769627096
0,0.21281967423008213,0.12424792771905069
1,0.8595851079468488,0.8537150440818287
1,1.0,0.5058864865324508
1,0.69974379750507,0.6289236927858913
0,0.2857377778040826,0.21887538786953953
1,0.9743694507022993,0.8314015348462644
0,0.2556971748330971,0.18245735740758007
1,0.655850548711352,0.7946424319285608
1,1.0,0.7641005627915628
1,0.9843987396973121,0.7205560676359829
1,0.8899376779685566,0.6966937934056392
1,0.8306521530813431,0.6732723229179989
0,0.1839162015066557,0.24174875155314585
0,0.13818963116409333,0.2739468060559021
1,0.8961177701378963,0.7857046501173901
0,0.15467022794174662,0.0
1,0.6727212536971039,0.5701929867942263
0,0.0,0.2717987250706521
1,0.6871945619521562,1.0
0,0.18331983638241775,0.22743478308057596
0,0.1459566245347189,0.12589968575414107
0,0.18230156899331237,0.2403812819796996
0,0.22512197003191664,0.0
0,0.05590186111246816,0.43560976817656344
0,0.3698490252518022,0.2335869460114451
1,0.7598433759428789,0.6294977016221014
1,0.7349859522827736,0.7199768161032826
1,0.8723579355998679,0.6551334782285492
1,0.5245234696437391,0.9861005958270301
1,0.6814198325415621,0.7135967838995294
1,0.9471609198037749,0.7779658343008068
0,0.0,0.30327076219723254
1,0.9676361295399734,0.6166620113223825
